Order ID,Order Date,Account Manager,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Units Sold,Discount,Profit,Year,Month,Quarter
AMER-2023-128447,11-11-2023,Joan Dickens,Canada,Vancouver,AMER,NAMER,Allstate,1003,Finance,SMB,ContactMatcher,28.792,1,0.2,10.0772,2023,11,4
AMER-2020-131275,18-03-2020,Angela Churchill,United States,Minneapolis,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,SaaS Connector Pack,111,2,0,14.43,2020,3,1
EMEA-2023-115119,27-10-2023,Carol Greene,France,Nice,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,Site Analytics,61.542,1,0.4,-13.3341,2023,10,4
EMEA-2021-125563,11-04-2021,Megan Rampling,Germany,Cologne,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,67.36,2,0.2,10.104,2021,4,2
EMEA-2021-125563,11-04-2021,Megan Rampling,Germany,Cologne,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,54.528,3,0.2,14.3136,2021,4,2
AMER-2023-165155,22-09-2023,James Terry,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,Strategic,Marketing Suite - Gold,15.51,1,0,3.8775,2023,9,3
EMEA-2020-163412,20-12-2020,Steven Henderson,United Kingdom,London,EMEA,UKIR,Sony,1028,Tech,Strategic,FinanceHub,192.186,3,0.1,36.3018,2020,12,4
EMEA-2021-159590,18-07-2021,Max Ross,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,ChatBot Plugin,5.76,2,0,1.6128,2021,7,3
EMEA-2020-116190,26-07-2020,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,FinanceHub,67.88,2,0,18.3276,2020,7,3
EMEA-2020-116190,26-07-2020,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,SaaS Connector Pack,25.71,3,0,9.2556,2020,7,3
EMEA-2020-168473,26-12-2020,Neil Gill,United Kingdom,London,EMEA,UKIR,Intel,1051,Tech,SMB,Marketing Suite - Gold,191.88,6,0,19.188,2020,12,4
EMEA-2023-168389,12-12-2023,Deirdre Bailey,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,Site Analytics,73.568,4,0.2,-16.5528,2023,12,4
EMEA-2023-168389,12-12-2023,Deirdre Bailey,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,ChatBot Plugin,13.584,1,0.2,1.3584,2023,12,4
EMEA-2023-168389,12-12-2023,Deirdre Bailey,Germany,Berlin,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,FinanceHub,64.784,1,0.2,-12.147,2023,12,4
EMEA-2023-142125,22-10-2023,Gabrielle Ogden,Italy,Milan,EMEA,EU,Royal Dutch Shell,1031,Energy,Strategic,ContactMatcher,38.82,6,0,19.41,2023,10,4
EMEA-2023-142125,22-10-2023,Gabrielle Ogden,Italy,Milan,EMEA,EU,Royal Dutch Shell,1031,Energy,Strategic,ContactMatcher,21.9,5,0,10.512,2023,10,4
AMER-2023-141138,11-11-2023,Una Avery,United States,Omaha,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Data Smasher,111.79,7,0,43.5981,2023,11,4
EMEA-2022-151974,23-09-2022,Isaac Paterson,France,Paris,EMEA,EU-WEST,Phillips 66,1056,Energy,Enterprise,FinanceHub,16.52,5,0.2,5.369,2022,9,3
AMER-2023-154102,07-02-2023,Jan Hemmings,United States,Los Angeles,AMER,NAMER,Mitsubishi,1050,Manufacturing,Enterprise,Support,29.9,5,0,13.455,2023,2,1
AMER-2022-114748,10-10-2022,Andrea Hill,Chile,Santiago,AMER,LATAM,Cisco Systems,1019,Tech,Enterprise,ChatBot Plugin,1.408,1,0.2,0.1584,2022,10,4
AMER-2022-114748,10-10-2022,Andrea Hill,Chile,Santiago,AMER,LATAM,Cisco Systems,1019,Tech,Enterprise,SaaS Connector Pack,169.568,2,0.2,0,2022,10,4
AMER-2022-163594,13-04-2022,Wanda Sharp,United States,New York City,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,Support,19.44,3,0,9.3312,2022,4,2
AMER-2022-163594,13-04-2022,Wanda Sharp,United States,New York City,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,36.624,3,0.2,13.734,2022,4,2
EMEA-2022-127243,29-11-2022,Joe Ross,France,Paris,EMEA,EU-WEST,Wells Fargo,1099,Finance,Strategic,Storage,12.672,8,0.2,2.6928,2022,11,4
EMEA-2022-127243,29-11-2022,Joe Ross,France,Paris,EMEA,EU-WEST,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,32.544,2,0.2,-7.7292,2022,11,4
EMEA-2022-127243,29-11-2022,Joe Ross,France,Paris,EMEA,EU-WEST,Wells Fargo,1099,Finance,Strategic,FinanceHub,347.802,7,0.3,-24.843,2022,11,4
EMEA-2021-110345,09-03-2021,Connor Morrison,Sweden,Stockholm,EMEA,NOR,Humana,1049,Healthcare,SMB,FinanceHub,4.608,2,0.2,1.6704,2021,3,1
AMER-2023-123862,08-01-2023,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Marketing Suite - Gold,153.78,11,0,44.5962,2023,1,1
AMER-2023-123862,08-01-2023,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Marketing Suite - Gold,61.02,3,0,0.6102,2023,1,1
AMER-2023-123862,08-01-2023,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,110.11,7,0,31.9319,2023,1,1
AMER-2023-123862,08-01-2023,Sarah Sanderson,United States,Jacksonville,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Storage,7.89,1,0,3.5505,2023,1,1
AMER-2023-100580,14-08-2023,Julian Nash,United States,Seattle,AMER,NAMER,Amazon,1004,Tech,Strategic,ContactMatcher,36.024,3,0.2,11.7078,2023,8,3
APJ-2023-145597,03-11-2023,Jennifer Dowd,Australia,Geelong,APJ,ANZ,Gazprom,1027,Energy,Strategic,ChatBot Plugin,54.336,4,0.2,5.4336,2023,11,4
AMER-2020-132787,19-09-2020,Jonathan Marshall,Canada,Toronto,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Marketing Suite - Gold,92.52,6,0,24.9804,2020,9,3
EMEA-2021-136224,31-05-2021,Julian Newman,Sweden,Gothenburg,EMEA,NOR,Coca-Cola,1021,Consumer Products,SMB,ChatBot Plugin,10.272,3,0.2,1.1556,2021,5,2
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,Marketing Suite - Gold,40.74,3,0,0.4074,2022,9,3
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,FinanceHub,14.4,5,0,7.056,2022,9,3
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,Site Analytics,149.95,5,0,41.986,2022,9,3
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,Support,16.9,2,0,5.07,2022,9,3
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,Support,17.61,3,0,8.4528,2022,9,3
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,Support,17.64,3,0,8.6436,2022,9,3
AMER-2022-105732,14-09-2022,Carol Campbell,Costa Rica,San Jos̩,AMER,LATAM,Home Depot,1047,Retail,SMB,Site Analytics,29.97,3,0,0.2997,2022,9,3
EMEA-2023-108035,30-11-2023,Joanne Carr,South Africa,Johannesburg,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,390.368,2,0.2,48.796,2023,11,4
EMEA-2023-108035,30-11-2023,Joanne Carr,South Africa,Johannesburg,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,SaaS Connector Pack,101.52,5,0.2,19.035,2023,11,4
AMER-2023-160031,05-12-2023,Bella Payne,Mexico,Tijuana,AMER,LATAM,AmerisourceBergen,1007,Healthcare,SMB,Support,74.352,3,0.2,23.235,2023,12,4
AMER-2023-147844,03-05-2023,Victor Avery,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,15.7,5,0,7.065,2023,5,2
AMER-2023-147844,03-05-2023,Victor Avery,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,ChatBot Plugin,59.52,3,0,15.4752,2023,5,2
AMER-2023-147844,03-05-2023,Victor Avery,United States,New York City,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,34.4,5,0,15.824,2023,5,2
APJ-2020-124807,12-07-2020,Alan Hudson,Australia,Sydney,APJ,ANZ,Honda Motor,1045,Manufacturing,SMB,Support,35.856,9,0.2,12.9978,2020,7,3
APJ-2020-124807,12-07-2020,Alan Hudson,Australia,Sydney,APJ,ANZ,Honda Motor,1045,Manufacturing,SMB,Data Smasher,23.84,4,0.2,3.278,2020,7,3
AMER-2022-110009,09-09-2022,Alexandra Slater,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,43.13,1,0,14.6642,2022,9,3
AMER-2022-110009,09-09-2022,Alexandra Slater,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,Support,30.87,7,0,14.2002,2022,9,3
EMEA-2023-168172,07-08-2023,Harry Mills,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,SMB,Support,70.12,4,0,21.036,2023,8,3
AMER-2021-100146,14-05-2021,Felicity King,United States,Las Vegas,AMER,NAMER,CVS Health,1026,Retail,Strategic,SaaS Connector Pack,122.91,3,0,34.4148,2021,5,2
AMER-2021-100146,14-05-2021,Felicity King,United States,Las Vegas,AMER,NAMER,CVS Health,1026,Retail,Strategic,FinanceHub,97.568,2,0.2,-6.098,2021,5,2
APJ-2023-152079,21-01-2023,Lucas Oliver,Australia,Sydney,APJ,ANZ,Panasonic,1091,Tech,SMB,FinanceHub,11.52,5,0.2,4.176,2023,1,1
AMER-2022-129728,31-05-2022,Jessica Hughes,United States,New York City,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Strategic,SaaS Connector Pack,167.84,8,0,11.7488,2022,5,2
EMEA-2020-103058,23-07-2020,Carol Campbell,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,Data Smasher,99.98,2,0,7.9984,2020,7,3
EMEA-2023-121125,31-05-2023,Pippa Chapman,Belgium,Antwerp,EMEA,EU-WEST,China National Petroleum,1023,Energy,Enterprise,Site Analytics,156.792,1,0.2,17.6391,2023,5,2
EMEA-2023-121125,31-05-2023,Pippa Chapman,Belgium,Antwerp,EMEA,EU-WEST,China National Petroleum,1023,Energy,Enterprise,Data Smasher,35.36,2,0.2,-3.094,2023,5,2
EMEA-2023-121125,31-05-2023,Pippa Chapman,Belgium,Antwerp,EMEA,EU-WEST,China National Petroleum,1023,Energy,Enterprise,SaaS Connector Pack,13.592,1,0.2,-0.3398,2023,5,2
EMEA-2022-114013,14-03-2022,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,386.68,2,0.3,-5.524,2022,3,1
EMEA-2022-114013,14-03-2022,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,379.96,5,0.2,47.495,2022,3,1
EMEA-2022-114013,14-03-2022,Julia Ellison,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Support,41.24,5,0.2,13.9185,2022,3,1
EMEA-2023-135069,11-04-2023,Michelle McLean,France,Paris,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,OneView,195.104,4,0.2,21.9492,2023,4,2
EMEA-2023-135069,11-04-2023,Michelle McLean,France,Paris,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,36.672,3,0.2,6.4176,2023,4,2
APJ-2022-101693,26-06-2022,Diana Bell,Japan,Tokyo,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,FinanceHub,85.246,2,0.3,-6.089,2022,6,2
EMEA-2020-164763,17-03-2020,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,11.43,3,0,5.3721,2020,3,1
EMEA-2020-164763,17-03-2020,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,30.44,2,0,14.9156,2020,3,1
EMEA-2020-164763,17-03-2020,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,Support,12.96,2,0,6.3504,2020,3,1
EMEA-2020-164763,17-03-2020,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,Support,16,4,0,7.68,2020,3,1
EMEA-2020-164763,17-03-2020,Charles Ross,Ukraine,Kyiv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,OneView,32.67,3,0,8.4942,2020,3,1
AMER-2020-161249,09-08-2020,Heather Dyer,Chile,Santiago,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,Storage,4.464,3,0.2,-0.9486,2020,8,3
AMER-2021-148180,26-07-2021,Dominic Bell,United States,Denver,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,9.144,3,0.2,3.0861,2021,7,3
AMER-2021-148180,26-07-2021,Dominic Bell,United States,Denver,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,23.136,6,0.2,8.3868,2021,7,3
AMER-2021-148180,26-07-2021,Dominic Bell,United States,Denver,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ChatBot Plugin,99.2,5,0,25.792,2021,7,3
AMER-2020-165568,16-02-2020,Colin Bell,Canada,Toronto,AMER,NAMER,Enel,1013,Energy,Strategic,ContactMatcher,21.36,5,0.2,7.209,2020,2,1
AMER-2021-145457,24-03-2021,Julian Langdon,Canada,Regina,AMER,NAMER,BMW,1039,Manufacturing,Strategic,SaaS Connector Pack,46.9,5,0,13.132,2021,3,1
AMER-2023-163657,03-09-2023,Luke Churchill,United States,New York City,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,18.72,5,0.2,6.552,2023,9,3
AMER-2023-163657,03-09-2023,Luke Churchill,United States,New York City,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,236.528,2,0.2,-2.9566,2023,9,3
AMER-2021-120446,16-11-2021,Alexander James,United States,Seattle,AMER,NAMER,Daimler,1052,Transportation,Strategic,FinanceHub,18.9,3,0,8.694,2021,11,4
APJ-2020-109932,09-12-2020,Katherine Rutherford,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,Strategic,Support,10.688,2,0.2,3.7408,2020,12,4
APJ-2020-109932,09-12-2020,Katherine Rutherford,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,Strategic,Marketing Suite - Gold,237.096,3,0.2,20.7459,2020,12,4
APJ-2023-127474,04-02-2023,Amy Simpson,Australia,Sydney,APJ,ANZ,Kroger,1057,Retail,Enterprise,Support,5.184,1,0.2,1.8144,2023,2,1
APJ-2023-127474,04-02-2023,Amy Simpson,Australia,Sydney,APJ,ANZ,Kroger,1057,Retail,Enterprise,Support,65.584,2,0.2,23.7742,2023,2,1
EMEA-2023-115448,12-11-2023,Olivia Hamilton,South Africa,Johannesburg,EMEA,MEA,State Farm Insurance Cos.,1082,Finance,SMB,SaaS Connector Pack,88.92,5,0.2,14.4495,2023,11,4
APJ-2023-105669,18-09-2023,Liam Young,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,ChatBot Plugin,9.912,3,0.2,3.2214,2023,9,3
APJ-2023-134796,26-06-2023,Elizabeth Hughes,Australia,Hobart,APJ,ANZ,Enel,1013,Energy,SMB,Site Analytics,148.48,2,0.2,16.704,2023,6,2
APJ-2022-137743,31-07-2022,Faith Gray,Australia,Sydney,APJ,ANZ,Costco Wholesale,1025,Retail,SMB,FinanceHub,9.248,4,0.2,3.1212,2022,7,3
EMEA-2021-137974,16-04-2021,Carol Edmunds,Spain,Madrid,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,ContactMatcher,9.14,1,0,4.57,2021,4,2
AMER-2021-136987,11-04-2021,Sophie Murray,United States,New York City,AMER,NAMER,Alphabet,1053,Tech,SMB,Support,52.76,2,0,24.2696,2021,4,2
AMER-2022-103709,09-09-2022,Ryan Ellison,United States,Richmond,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,ChatBot Plugin,14.88,2,0,3.72,2022,9,3
AMER-2022-103709,09-09-2022,Ryan Ellison,United States,Richmond,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,Support,34.24,8,0,15.408,2022,9,3
AMER-2022-138282,20-05-2022,Nicholas Paterson,United States,New York City,AMER,NAMER,Walt Disney,1097,Communications,Strategic,OneView,87.84,8,0,23.7168,2022,5,2
AMER-2023-148985,12-11-2023,Luke McDonald,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,Enterprise,SaaS Connector Pack,34.92,4,0,11.8728,2023,11,4
EMEA-2020-138100,15-09-2020,Kimberly Short,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,Support,14.94,3,0,7.0218,2020,9,3
EMEA-2020-138100,15-09-2020,Kimberly Short,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,SaaS Connector Pack,14.56,2,0,6.2608,2020,9,3
APJ-2022-109652,11-04-2022,Pippa Hunter,Australia,Sydney,APJ,ANZ,Samsung Electronics,1015,Tech,Strategic,ChatBot Plugin,13.568,4,0.2,3.2224,2022,4,2
EMEA-2020-167199,07-01-2020,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,ChatBot Plugin,5.48,2,0,1.4796,2020,1,1
EMEA-2020-167199,07-01-2020,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,Storage,31.12,4,0,0.3112,2020,1,1
EMEA-2020-167199,07-01-2020,Andrea Hughes,Ireland,Dublin,EMEA,UKIR,Royal Dutch Shell,1031,Energy,Enterprise,Support,6.54,1,0,3.0084,2020,1,1
AMER-2022-124583,02-09-2022,Natalie Skinner,United States,Henderson,AMER,NAMER,Itochu,1032,Finance,Enterprise,SaaS Connector Pack - Gold,12.78,1,0,5.751,2022,9,3
EMEA-2020-113964,23-09-2020,Oliver King,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,Enterprise,ContactMatcher,18.464,4,0.2,6.924,2020,9,3
EMEA-2023-135111,29-12-2023,Bernadette Nolan,Qatar,Doha,EMEA,MEA,Royal Dutch Shell,1031,Energy,Enterprise,ChatBot Plugin,2.48,1,0,0.868,2023,12,4
EMEA-2023-135111,29-12-2023,Bernadette Nolan,Qatar,Doha,EMEA,MEA,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,25.9,5,0,12.691,2023,12,4
EMEA-2021-134558,19-12-2021,Sebastian Abraham,Greece,Athens,EMEA,EU-EAST,Daimler,1052,Transportation,Enterprise,Support,29.9,5,0,14.651,2021,12,4
AMER-2023-157196,06-11-2023,Jane Manning,United States,Seattle,AMER,NAMER,United Parcel Service,1090,Transportation,SMB,Support,12.96,2,0,6.2208,2023,11,4
AMER-2021-108672,10-09-2021,Fiona Peters,United States,New York City,AMER,NAMER,United Parcel Service,1090,Transportation,Strategic,SaaS Connector Pack,106.68,6,0,33.0708,2021,9,3
EMEA-2023-118598,17-11-2023,Emily Campbell,United Kingdom,Birmingham,EMEA,UKIR,Allianz,1080,Finance,SMB,Site Analytics,119.94,6,0,5.997,2023,11,4
APJ-2023-160836,12-09-2023,Samantha Walker,Japan,Tokyo,APJ,JAPN,BNP Paribas,1065,Finance,SMB,Support,10.272,3,0.2,3.21,2023,9,3
AMER-2023-121048,15-07-2023,Keith Paige,United States,Dallas,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,ContactMatcher,4.448,2,0.2,1.4456,2023,7,3
AMER-2023-121048,15-07-2023,Keith Paige,United States,Dallas,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,SaaS Connector Pack,276.69,3,0,49.8042,2023,7,3
AMER-2023-121048,15-07-2023,Keith Paige,United States,Dallas,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,Storage,4.96,4,0,2.3312,2023,7,3
AMER-2023-121048,15-07-2023,Keith Paige,United States,Dallas,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,ChatBot Plugin,71.92,4,0,20.8568,2023,7,3
AMER-2023-121048,15-07-2023,Keith Paige,United States,Dallas,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,SaaS Connector Pack,18.84,3,0,7.9128,2023,7,3
AMER-2023-121048,15-07-2023,Keith Paige,United States,Dallas,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,Data Smasher,140.97,3,0,19.7358,2023,7,3
AMER-2023-120117,31-03-2023,Dan Allan,United States,New York City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,ChatBot Plugin,6.08,2,0,2.0672,2023,3,1
AMER-2023-120117,31-03-2023,Dan Allan,United States,New York City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,164.792,1,0.2,18.5391,2023,3,1
AMER-2022-158043,31-01-2022,Sophie Hill,Argentina,Buenos Aires,AMER,LATAM,Exxon Mobil,1034,Energy,Strategic,SaaS Connector Pack - Gold,23.36,2,0,11.68,2022,1,1
AMER-2020-115889,02-11-2020,Harry Mills,United States,Los Angeles,AMER,NAMER,Bosch,1076,Tech,SMB,Site Analytics,46.384,2,0.2,5.2182,2020,11,4
AMER-2023-161935,15-07-2023,Gordon Parr,Mexico,Mexico City,AMER,LATAM,Aetna,1002,Healthcare,SMB,Support,9.248,2,0.2,3.3524,2023,7,3
AMER-2023-161935,15-07-2023,Gordon Parr,Mexico,Mexico City,AMER,LATAM,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,62.04,5,0.2,4.653,2023,7,3
AMER-2023-161935,15-07-2023,Gordon Parr,Mexico,Mexico City,AMER,LATAM,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,239.456,7,0.2,17.9592,2023,7,3
AMER-2023-161935,15-07-2023,Gordon Parr,Mexico,Mexico City,AMER,LATAM,Aetna,1002,Healthcare,SMB,ChatBot Plugin,13.12,5,0.2,2.132,2023,7,3
EMEA-2023-167920,10-12-2023,Gordon Parr,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,ContactMatcher,29.36,2,0,13.5056,2023,12,4
EMEA-2023-167920,10-12-2023,Gordon Parr,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,ContactMatcher,15.92,4,0,7.4824,2023,12,4
EMEA-2023-167920,10-12-2023,Gordon Parr,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Data Smasher,146.45,5,0,48.3285,2023,12,4
EMEA-2023-167920,10-12-2023,Gordon Parr,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,15.14,1,0,0.6056,2023,12,4
EMEA-2023-167920,10-12-2023,Gordon Parr,United Kingdom,Belfast,EMEA,UKIR,Aetna,1002,Healthcare,SMB,FinanceHub,5.76,2,0,2.6496,2023,12,4
AMER-2022-162383,06-09-2022,Carol Forsyth,Mexico,Tijuana,AMER,LATAM,Nestle,1089,Consumer Products,SMB,FinanceHub,85.246,2,0.3,-1.2178,2022,9,3
EMEA-2020-125731,10-09-2020,Alexandra Dyer,Belgium,Ghent,EMEA,EU-WEST,Walmart,1096,Retail,SMB,SaaS Connector Pack - Gold,21.728,7,0.2,7.6048,2020,9,3
AMER-2023-106145,27-09-2023,Dylan Dickens,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,SaaS Connector Pack - Gold,71.88,6,0,33.0648,2023,9,3
AMER-2023-106145,27-09-2023,Dylan Dickens,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,SaaS Connector Pack,9.24,3,0,2.9568,2023,9,3
AMER-2023-106145,27-09-2023,Dylan Dickens,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Support,35.88,6,0,16.146,2023,9,3
AMER-2023-106145,27-09-2023,Dylan Dickens,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,ContactMatcher,17.04,3,0.2,5.538,2023,9,3
EMEA-2022-107146,18-06-2022,Rose Scott,Russia,Moscow,EMEA,EU-EAST,CVS Health,1026,Retail,SMB,SaaS Connector Pack,266.352,3,0.2,-13.3176,2022,6,2
EMEA-2023-134642,26-02-2023,Connor Nolan,Sweden,Uppsala,EMEA,NOR,Allianz,1080,Finance,SMB,FinanceHub,196.784,2,0.2,-22.1382,2023,2,1
EMEA-2023-134642,26-02-2023,Connor Nolan,Sweden,Uppsala,EMEA,NOR,Allianz,1080,Finance,SMB,Marketing Suite,231.92,5,0.2,5.798,2023,2,1
AMER-2023-160143,01-04-2023,Ruth Vaughan,United States,New York City,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,Support,29.7,3,0,8.019,2023,4,2
AMER-2022-106460,19-02-2022,Michelle Langdon,United States,Los Angeles,AMER,NAMER,Lukoil,1044,Energy,SMB,Support,70.88,2,0,33.3136,2022,2,1
EMEA-2023-112347,03-12-2023,Leah Murray,Russia,Moscow,EMEA,EU-EAST,Bosch,1076,Tech,Strategic,Marketing Suite - Gold,114.288,1,0.2,12.8574,2023,12,4
EMEA-2023-112347,03-12-2023,Leah Murray,Russia,Moscow,EMEA,EU-EAST,Bosch,1076,Tech,Strategic,Site Analytics,49.616,2,0.2,4.9616,2023,12,4
EMEA-2023-112347,03-12-2023,Leah Murray,Russia,Moscow,EMEA,EU-EAST,Bosch,1076,Tech,Strategic,Site Analytics,57.36,6,0.2,-14.34,2023,12,4
EMEA-2020-140396,20-11-2020,Penelope Terry,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,SaaS Connector Pack - Gold,34.74,3,0,17.37,2020,11,4
EMEA-2020-140396,20-11-2020,Penelope Terry,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,ContactMatcher,12.96,3,0.2,4.536,2020,11,4
EMEA-2020-140396,20-11-2020,Penelope Terry,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,Strategic,Support,25.92,4,0,12.4416,2020,11,4
EMEA-2020-114181,10-05-2020,Joe Davies,France,Paris,EMEA,EU-WEST,McKesson,1063,Consumer Products,SMB,ChatBot Plugin,22.32,5,0.2,5.301,2020,5,2
EMEA-2020-137155,01-11-2020,Benjamin Berry,United Kingdom,Newcastle,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,SMB,SaaS Connector Pack,31.68,6,0,9.8208,2020,11,4
EMEA-2022-105746,31-12-2022,Alan White,France,Nice,EMEA,EU-WEST,Amazon,1004,Tech,SMB,FinanceHub,170.786,1,0.3,0,2022,12,4
APJ-2022-104815,04-09-2022,Bella Powell,Australia,Sydney,APJ,ANZ,CVS Health,1026,Retail,SMB,Marketing Suite,198.744,4,0.3,0,2022,9,3
